,0,1,2,3,4,5,6,7,8,9
65,74236.1190276363,2019.8431716261516,2.1568283738484872,18035.943734263587,0.5,0.4843171626151513,66686.33916594237,2.0,1.0,1.0
66,54382.99464363037,2019.0,2.8085026781848126,3995.6319886485417,0.5,0.41914973218151874,42727.13253970181,1.8085026781848126,1.1914973218151874,1.0
67,49001.460673247675,2019.0,3.0,13707.71910323595,0.5,0.4555393258528036,28970.49100816243,1.444606741471964,1.555393258528036,1.0
68,52101.898113624215,2019.0,3.0,6507.814380583771,0.5,0.42109002095973097,39446.524626145816,1.7890997904026904,1.2109002095973096,1.0
69,47033.69395367261,2019.0,3.0,18277.310707582477,0.5,0.4774034005147487,22321.62590346492,1.225965994852513,1.774034005147487,1.0
70,49107.13021211379,2016.5535651060568,3.0,4053.3035174640017,0.5,0.43494906991347293,39207.23484755095,2.0,1.0,1.0
71,46932.04973705186,2019.0,3.0,18513.35116617958,0.5,0.47853278069942384,21978.181389305217,1.2146721930057618,1.7853278069942382,1.0
72,52484.001835892464,2019.0,3.0,5620.484625538613,0.5,0.4168444240456393,40737.61064772109,1.831555759543607,1.168444240456393,1.0
73,46229.117575062715,2015.5462744778056,3.0,20144.852422084925,0.5,0.48634313805485874,14422.592948933023,2.0,1.0,1.0
74,69928.27363480235,2019.6636780681167,2.3363219318832353,14643.515487406848,0.5,0.46636780681167644,62252.84828248408,2.0,1.0,1.0
75,54000.0,2019.0,3.0,2100.0,0.5,0.4086505045710346,45860.0,2.0,1.0,1.0
76,47741.015873833145,2019.0,3.0,16634.752026320803,0.5,0.46954426806852056,24711.58808036289,1.3045573193147941,1.6954426806852059,1.0
77,54000.0,2019.0,3.0,2100.0,0.5,0.4846805160120365,45860.0,2.0,1.0,1.0
78,77504.82998402604,2019.9793679160011,2.0206320839989145,20610.053612420514,0.5,0.4979367916001085,70050.3875252268,2.0,1.0,1.0
79,58477.53732192864,2017.3718046102078,3.0,2994.2863178433836,0.5,0.44070488474480585,49328.544638874395,2.0,1.0,1.0
80,55730.19816894373,2019.0,2.134900915528134,10663.615837187,0.5,0.4865099084471866,31707.108742902947,1.1349009155281342,1.8650990844718658,1.0
81,50433.76992001901,2019.0,3.0,10381.57874128919,0.5,0.43962477866645544,33810.10480753089,1.6037522133354454,1.3962477866645546,1.0
82,47071.565254642235,2019.0,3.0,18189.36513088636,0.5,0.47698260828175293,22449.588821518937,1.2301739171824708,1.7698260828175292,1.0
83,48388.53118005948,2019.0,3.0,15131.077592972979,0.5,0.46234965355489466,26899.47035395654,1.3765034644510536,1.6234965355489464,1.0
84,56928.870583927164,2019.1220362743302,2.8779637256697015,4406.48558484264,0.5,0.41220362743302985,48874.29597595837,2.0,1.0,1.0
85,54000.0,2019.0,3.0,2100.0,0.5,0.48350323359277647,45860.0,2.0,1.0,1.0
86,54000.0,2019.0,3.0,2100.0,0.5,0.5492009171235207,45860.0,2.0,1.0,1.0
87,49342.42694664917,2019.0,3.0,12915.919646114713,0.5,0.45175081170389814,30122.578160844576,1.4824918829610185,1.5175081170389815,1.0
88,54000.0,2019.0,3.0,2100.0,0.5,0.4132468447427958,45860.0,2.0,1.0,1.0
89,48404.42799801759,2019.0,3.0,15094.16164904804,0.5,0.462173022244249,26953.183935523884,1.3782697775575101,1.6217302224424899,1.0
90,54004.55471350737,2019.0,2.997722643246312,2122.5435545047553,0.5,0.4002277356753688,45822.74278511318,1.9977226432463122,1.0022773567536878,1.0
91,55150.000301760156,2019.0,2.424999849119923,7791.926493561883,0.5,0.4575000150880077,36453.08378162458,1.424999849119923,1.575000150880077,1.0
92,45921.77473063259,2019.0,3.0,20859.43423664209,0.5,0.4897580585485268,18564.574395393014,1.1024194145147326,1.8975805854852674,1.0
93,46078.67649258641,2019.0,3.0,20495.073478327115,0.5,0.4880147056379288,19094.728015505858,1.119852943620712,1.880147056379288,1.0
94,64761.19370224455,2015.0868386537293,3.0,4249.303869439206,0.5,0.49782903365676856,54196.207615960564,2.0,1.0,1.0
95,49684.69813386608,2016.8423490669331,3.0,3822.730152130177,0.5,0.43082358475809945,39992.545699787224,2.0,1.0,1.0
96,53277.47438583888,2019.0,3.0,3777.865037329708,0.5,0.408028062379568,43418.666230373376,1.9197193762043203,1.0802806237956797,1.0
97,48842.40929761463,2016.7077374656064,3.0,14076.49867657243,0.5,0.4573065633598375,24994.76624052822,2.0,1.0,1.0
98,74530.88011466348,2019.855453338111,2.144546661889022,18268.068090297485,0.5,0.4855453338110978,66989.69745134116,2.0,1.0,1.0
99,54000.0,2019.0,3.0,2100.0,0.5,0.4912640092727011,45860.0,2.0,1.0,1.0
100,54000.0,2019.0,3.0,2100.0,0.5,0.4175528857474672,45860.0,2.0,1.0,1.0
101,50859.2674990685,2019.0,3.0,9393.478807718708,0.5,0.5651029722118722,35247.81384963034,1.651029722118722,1.348970277881278,1.0
102,54000.0,2019.0,3.0,2100.0,0.5,0.41652147405586804,45860.0,2.0,1.0,1.0
103,47344.25236524506,2019.0,3.0,17556.125062930914,0.5,0.5260472485027229,23370.96826967803,1.2604724850272289,1.7395275149727711,1.0
104,54000.0,2019.0,3.0,2100.0,0.5,0.516094946849962,45860.0,2.0,1.0,1.0
105,50634.615688424004,2019.0,3.0,9915.170234659814,0.5,0.5626068409824889,34488.74034277489,1.6260684098248892,1.3739315901751108,1.0
106,45760.92953388044,2014.8804647669401,3.0,5389.154631081588,0.5,0.5411494966705745,34657.45358822389,2.0,1.0,1.0
107,46751.352068042484,2015.7783786969078,3.0,18932.165903331115,0.5,0.5194594674226943,16535.312899401866,2.0,1.0,1.0
108,50189.79119977866,2019.0,3.0,10948.151547180665,0.5,0.5576643466642073,32985.72782058545,1.5766434666420734,1.4233565333579266,1.0
109,53783.577546647204,2018.8917887733237,3.0,2186.3989351277696,0.5,0.5984541253331943,45565.73348192554,2.0,1.0,1.0
110,48353.83055604443,2016.490591358242,3.0,15211.032801025282,0.5,0.5372647839560492,23018.201941221574,2.0,1.0,1.0
111,51066.26179059304,2019.0,3.0,8912.792064067286,0.5,0.567402908784367,35947.224561326024,1.6740290878436705,1.3259709121563295,1.0
112,46536.50105033428,2019.0,3.0,19431.90311644596,0.5,0.517072233892603,20641.666326740593,1.1707223389260308,1.8292776610739692,1.0
113,53164.37123298946,2019.0,3.0,4040.5156922800206,0.5,0.5907152359221052,43036.50324391218,1.9071523592210515,1.0928476407789485,1.0
114,45122.450310200795,2019.0,3.0,22715.643168533712,0.5,0.5013605590022311,15863.74599257846,1.0136055900223104,1.9863944099776896,1.0
115,46024.695298405495,2015.4554201326246,3.0,20619.54366206928,0.5,0.5113855033156166,13595.594678961039,2.0,1.0,1.0
116,50798.66535411687,2019.0,3.0,9534.210455439708,0.5,0.5644296150457431,35043.04593541045,1.6442961504574303,1.3557038495425697,1.0
117,54000.0,2019.0,3.0,2100.0,0.5,0.5169781535165733,45860.0,2.0,1.0,1.0
118,61959.07903609783,2016.105789441419,3.0,3689.64514930063,0.5,0.5276447360354742,52025.53675294516,2.0,1.0,1.0
119,58669.22355364946,2017.3021005259457,3.0,3032.571286124352,0.5,0.5575525131486412,49477.03524957798,2.0,1.0,1.0
120,45133.18212730772,2019.0,3.0,22690.721504363184,0.5,0.5014798014145302,15900.007610158642,1.0147980141453021,1.9852019858546979,1.0
121,49384.560071945525,2016.6922800359728,3.0,3942.549554135463,0.5,0.567032571942468,39584.45226468044,2.0,1.0,1.0
122,47301.87593957382,2019.0,3.0,17654.53254032301,0.5,0.525576399328598,23227.783035826662,1.2557639932859803,1.7442360067140197,1.0
123,52812.64691753595,2019.0,3.0,4857.297713722062,0.5,0.5868071879726217,41848.065862474265,1.8680718797262172,1.1319281202737828,1.0
124,56705.79893217409,2019.1127416221739,2.88725837782608,4230.816659087093,0.5,0.588725837782608,48644.71806769583,2.0,1.0,1.0
125,46231.67529891117,2015.1158376494557,3.0,5201.226196741821,0.5,0.544511966420794,35297.519879996675,2.0,1.0,1.0
126,51012.33382445976,2017.50616691223,3.0,3292.719018221028,0.5,0.5786595273175698,41797.712982063305,2.0,1.0,1.0
127,50358.70154562311,2017.381645131388,3.0,10555.499599780289,0.5,0.5595411282847013,31128.985496767295,2.0,1.0,1.0
128,58394.53831743739,2017.4019860663864,3.0,2977.709153037268,0.5,0.56004965165966,49264.249082777045,2.0,1.0,1.0
129,55869.99342938291,2019.0,2.065003285308548,11355.532478730684,0.5,0.5065003285308548,30563.593997155047,1.0650032853085478,1.9349967146914522,1.0
130,54000.0,2019.0,3.0,2100.0,0.5,0.4280608043557207,45860.0,2.0,1.0,1.0
131,46421.53637899044,2015.631793946218,3.0,19698.03457949765,0.5,0.5157948486554493,15201.030703176108,2.0,1.0,1.0
132,48032.64491460796,2016.0163224573039,3.0,4482.2533980182925,0.5,0.5573760351043425,37746.272538322235,2.0,1.0,1.0
133,55933.95129106036,2019.0,2.0330243544698208,11672.091915103245,0.5,0.503302435446982,30040.423485473097,1.0330243544698208,1.9669756455301792,1.0
134,55827.806602202705,2019.0,2.0860966988986482,11146.72877760228,0.5,0.5086096698898648,30908.679079477053,1.0860966988986482,1.9139033011013518,1.0
135,53968.286126742154,2018.9859049452186,3.0,2173.64313746841,0.5,0.5996476236304684,45731.7002924181,2.0,1.0,1.0
136,56608.22387308754,2019.108675994712,2.891324005288019,4153.97630005644,0.5,0.5891324005288019,48544.29706938593,2.0,1.0,1.0
137,46565.23770350203,2019.0,3.0,19365.170221867495,0.5,0.5173915300389115,20738.764284832992,1.1739153003891152,1.8260846996108848,1.0
138,48993.0560336701,2019.0,3.0,13727.236544032761,0.5,0.5443672892630012,28942.092664878648,1.4436728926300115,1.5563271073699885,1.0
139,48608.941363673955,2019.0,3.0,14619.236166579372,0.5,0.5400993484852662,27644.21187436944,1.4009934848526617,1.5990065151473383,1.0
140,54000.0,2019.0,3.0,2100.0,0.5,0.5820316909454138,45860.0,2.0,1.0,1.0
141,44749.459122297536,2014.3747295611488,3.0,5792.948068962792,0.5,0.5339247080164109,33282.17171917192,2.0,1.0,1.0
142,76368.90658821803,2019.9320377745091,2.0679622254909154,19715.5139382217,0.5,0.5067962225490915,68881.33303037439,2.0,1.0,1.0
143,50473.95628292129,2019.0,3.0,10288.257076327236,0.5,0.5608217364769031,33945.890062626255,1.6082173647690317,1.3917826352309683,1.0
144,46215.71581727684,2019.0,3.0,20176.837713212673,0.5,0.5135079535252982,19557.76866704319,1.135079535252982,1.864920464747018,1.0
145,54000.0,2019.0,3.0,2100.0,0.5,0.4311633726598919,45860.0,2.0,1.0,1.0
146,50932.95454724524,2017.6368686876644,3.0,9222.02032412464,0.5,0.5659217171916138,33452.14834689078,2.0,1.0,1.0
147,54000.0,2019.0,3.0,2100.0,0.5,0.4811003256254577,45860.0,2.0,1.0,1.0
148,55157.7450551954,2019.0,2.4211274724022993,7830.259150689641,0.5,0.54211274724023,36389.732279380754,1.4211274724022993,1.5788725275977007,1.0
149,54000.0,2019.0,3.0,2100.0,0.5,0.5261731944323279,45860.0,2.0,1.0,1.0
150,50934.26572414545,2019.0,3.0,9219.316262817783,0.5,0.5659362858238384,35501.224519029245,1.6593628582383837,1.3406371417616163,1.0
151,48444.259810587406,2016.5307821380388,3.0,15001.046024281539,0.5,0.5382695534509712,23384.03700716842,2.0,1.0,1.0
152,49875.786595222125,2017.1670162645432,3.0,11676.881771828088,0.5,0.5541754066135791,29175.33428489426,2.0,1.0,1.0
153,53853.481549294745,2018.9348806885755,3.0,2440.232122365463,0.5,0.598372017214386,45267.253909732135,2.0,1.0,1.0
154,59978.361634959794,2019.2490984014566,2.750901598543342,6807.9597875308355,0.5,0.5750901598543342,52012.73051597945,2.0,1.0,1.0
155,62734.586214053634,2015.8237868312533,3.0,3844.535082934166,0.5,0.5205946707813306,52626.28691338125,2.0,1.0,1.0
156,48049.06840690551,2019.0,3.0,15919.385588408311,0.5,0.5338785378545057,25752.46336155518,1.3387853785450567,1.6612146214549433,1.0
157,71432.67683545162,2019.7263615348104,2.2736384651895154,15828.233007918156,0.5,0.5273638465189515,63801.12990981896,2.0,1.0,1.0
158,62860.341975650255,2015.7780574633998,3.0,3869.651938227601,0.5,0.5194514365849977,52723.70418571917,2.0,1.0,1.0
159,51884.95413725095,2018.059979616556,3.0,7011.371498399163,0.5,0.5764994904138994,37303.499710465156,2.0,1.0,1.0
160,52055.11400496117,2018.1356062244272,3.0,6616.241378924056,0.5,0.5783901556106796,37991.88807261505,2.0,1.0,1.0
161,52096.38651584749,2019.0,3.0,6520.61353542083,0.5,0.5788487390649721,39427.90154965802,1.788487390649721,1.211512609350279,1.0
162,55900.836792465445,2019.0,2.0495816037672783,11508.191704307712,0.5,0.5049581603767278,30311.297600392107,1.0495816037672783,1.9504183962327217,1.0
163,54000.0,2019.0,3.0,2100.0,0.5,0.5686562246135151,45860.0,2.0,1.0,1.0
164,72824.70166601964,2019.7843625694175,2.215637430582515,16924.452561990467,0.5,0.5215637430582515,65233.75546461188,2.0,1.0,1.0
165,54888.724836793444,2019.0,2.5556375816032784,6498.743579709149,0.5,0.5555637581603278,38590.29748939239,1.5556375816032781,1.4443624183967219,1.0
166,46777.98799465643,2019.0,3.0,18871.116767964508,0.5,0.5197554221628492,21457.623879722454,1.1975542216284925,1.8024457783715075,1.0
167,67930.16027320054,2019.5804233447168,2.419576655283311,13070.001215145427,0.5,0.541957665528331,60196.456614502225,2.0,1.0,1.0
168,54000.0,2019.0,3.0,2100.0,0.5,0.4026815616309586,45860.0,2.0,1.0,1.0
169,49587.769196700065,2017.0390085318668,3.0,12345.690173129487,0.5,0.5509752132966673,28010.148698496643,2.0,1.0,1.0
170,54000.0,2019.0,3.0,2100.0,0.5,0.596660213593239,45860.0,2.0,1.0,1.0
171,55205.72740574448,2019.0,2.3971362971277586,8067.74779473232,0.5,0.5397136297127758,35997.24025056556,1.3971362971277586,1.6028637028722414,1.0
172,64496.95133266189,2015.182926788123,3.0,4196.527461623469,0.5,0.5045731697030738,53991.51106326168,2.0,1.0,1.0
173,48359.39381519317,2019.0,3.0,15198.741029162527,0.5,0.5373265979465908,26801.018435558257,1.373265979465908,1.626734020534092,1.0
174,58596.473166922355,2017.3285552120283,3.0,3018.041049793492,0.5,0.5582138803007058,49420.67883181625,2.0,1.0,1.0
175,45000.72371401066,2019.0,3.0,22998.319375241914,0.5,0.5000080412667851,15452.445349229347,1.000080412667851,1.999919587332149,1.0
176,50844.60639698276,2017.5976028431035,3.0,9427.174545495258,0.5,0.5649400710775863,33094.732469242525,2.0,1.0,1.0
177,49210.83963420838,2019.0,3.0,13221.494627227208,0.5,0.5467871070467598,29677.959252919645,1.4678710704675977,1.5321289295324023,1.0
178,49461.15194717085,2019.0,3.0,12640.213811569913,0.5,0.549568354968565,30523.73674594062,1.49568354968565,1.50431645031435,1.0
179,50742.40463032661,2019.0,3.0,9664.860358463771,0.5,0.5638044958925178,34852.94720091468,1.6380449589251784,1.3619550410748216,1.0
180,55078.642048896574,2019.0,2.460678975551713,7438.738821013594,0.5,0.5460678975551713,37036.78893817969,1.4606789755517129,1.5393210244482871,1.0
181,54000.0,2019.0,3.0,2100.0,0.5,0.5042800120346418,45860.0,2.0,1.0,1.0
182,54000.0,2019.0,3.0,2100.0,0.5,0.482968002692922,45860.0,2.0,1.0,1.0
183,63341.271353160795,2015.603174053396,3.0,3965.706651172206,0.5,0.5150793513349019,53096.25831405034,2.0,1.0,1.0
184,54000.0,2019.0,3.0,2100.0,0.5,0.4093963118638497,45860.0,2.0,1.0,1.0
185,45537.68379233888,2019.0,3.0,21751.378748901927,0.5,0.5059742643593209,17266.773791669493,1.0597426435932094,1.9402573564067906,1.0
186,54054.405600253995,2019.0,2.972797199873002,2369.2805184571534,0.5,0.5972797199873002,45414.96627034233,1.972797199873002,1.027202800126998,1.0
187,42864.28791433401,2013.432143957167,3.0,6545.535346199088,0.5,0.5204591993881,30718.931358721173,2.0,1.0,1.0
188,54900.352913177354,2018.6725989406627,3.0,2279.8250318409678,0.5,0.5918149735165695,46557.46247670608,2.0,1.0,1.0
189,48039.09253880485,2016.3507077950244,3.0,15941.88944794639,0.5,0.5337676948756094,21744.91705266707,2.0,1.0,1.0
190,53723.12723967539,2019.0,3.0,2742.9600767538122,0.5,0.5969236359963932,44924.47770650319,1.9692363599639324,1.0307636400360676,1.0
191,55330.355431550066,2019.0,2.334822284224966,8684.594208457058,0.5,0.5334822284224966,34977.792346577815,1.3348222842249664,1.6651777157750336,1.0
192,70805.46772886175,2019.700227822036,2.2997721779640936,15334.30583647863,0.5,0.5299772177964094,63155.62720428689,2.0,1.0,1.0
193,51163.38470762493,2019.0,3.0,8687.251067848778,0.5,0.5684820523069436,36275.39210654156,1.6848205230694364,1.3151794769305636,1.0
194,55096.1548265856,2019.0,2.451922586707197,7525.418314185455,0.5,0.5451922586707197,36893.53573014174,1.4519225867071972,1.5480774132928028,1.0
195,53792.28819150922,2019.0,3.0,2582.3529774952535,0.5,0.5976920910167691,45158.16487819949,1.9769209101676912,1.0230790898323088,1.0
196,46691.11596644168,2019.0,3.0,19072.85292237432,0.5,0.5187901774049075,21164.092948832385,1.1879017740490756,1.8120982259509244,1.0
197,46322.10068930567,2019.0,3.0,19929.788399279052,0.5,0.5146900076589519,19917.231329087273,1.146900076589519,1.853099923410481,1.0
198,46079.06275430142,2019.0,3.0,20494.17649278892,0.5,0.5119895861589047,19096.033150922918,1.1198958615890469,1.8801041384109531,1.0
199,55794.17466407432,2019.0,2.1029126679628383,10980.267499835863,0.5,0.5102912667962838,31183.785810971844,1.1029126679628383,1.8970873320371617,1.0
200,74456.36673315082,2018.6370641281349,2.2725871743730144,16446.976426447538,0.5,0.5,66149.86662325387,2.0,1.0,1.0
201,54514.28799772598,2017.097142400455,3.0,14102.71357892655,0.5,0.5,33970.13244485348,1.475714399886299,1.524285600113701,1.0
202,79599.41195609572,2018.0735604118097,2.231609897047594,10215.908963042384,0.5,0.8150399422104865,71469.27382153796,2.0,1.0,1.7683901029524058
203,55133.532093400034,2018.587806511491,3.0,2326.3972735636244,0.5,0.4103048372127276,46738.09578857094,2.0,1.0,1.0
204,48992.0142827238,2018.2015971434553,3.0,19266.867843510838,0.5,0.5,23220.69532217884,1.19960071413619,1.80039928586381,1.0
205,73807.81331270478,2016.8542764868853,2.536430878278696,7867.872944619203,0.5,0.6900633399057345,64690.42098413573,2.0,1.0,1.4635691217213038
206,52857.69178673106,2017.4284616426537,3.0,15651.879525638446,0.5,0.5,30745.46852437922,1.3928845893365533,1.6071154106634467,1.0
207,52180.98018277792,2017.5638039634443,3.0,16284.706382075223,0.5,0.5,29428.208784588198,1.3590490091388963,1.6409509908611037,1.0
208,52999.808049908504,2017.4000383900184,3.0,15518.97950212806,0.5,0.5,31022.1063576299,1.3999904024954253,1.6000095975045747,1.0
209,59824.8882506896,2016.881858817931,3.0,3263.389044251368,0.5,0.5470464704482764,50372.27616016147,2.0,1.0,1.0
210,74126.12385996568,2016.921289233677,2.5196776915807537,7996.922741753455,0.5,0.696932146451891,65062.991752473936,2.0,1.0,1.4803223084192463
211,64821.97780694142,2015.0647353429304,3.0,4261.444112895481,0.5,0.49838161642674017,54243.294298955385,2.0,1.0,1.0
